latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
36.20502,46.46179,315.53,1.12,1.06,2024-05-21,0716,T,67,6.1NRT,296.46,9.78,D
36.25968,45.49015,313.12,1.05,1.02,2024-05-21,0716,T,43,6.1NRT,298.97,4.55,D
36.21321,45.54929,315.91,1.05,1.02,2024-05-21,0716,T,61,6.1NRT,297.72,8.11,D
36.21143,45.5605,316.8,1.05,1.02,2024-05-21,0716,T,67,6.1NRT,297.97,8.82,D
36.20426,45.54724,314.14,1.05,1.02,2024-05-21,0716,T,23,6.1NRT,297.88,6,D
36.15003,45.47986,323.87,1.05,1.02,2024-05-21,0716,T,71,6.1NRT,294.99,14.16,D
36.14823,45.49127,319.85,1.05,1.02,2024-05-21,0716,T,43,6.1NRT,296.09,9.93,D
35.99759,45.85197,314.73,1.08,1.04,2024-05-21,0716,T,35,6.1NRT,298.44,6.22,D
35.93294,45.79366,311.66,1.07,1.03,2024-05-21,0716,T,46,6.1NRT,298.77,5.44,D
36.51425,38.74802,353.65,1.52,1.22,2024-05-21,0716,T,96,6.1NRT,309.06,97.76,D
36.51128,38.74071,349.5,1.52,1.22,2024-05-21,0716,T,93,6.1NRT,309.06,82.29,D
36.50958,38.75731,331.33,1.52,1.22,2024-05-21,0716,T,76,6.1NRT,307.47,24.99,D
35.68005,43.87729,333.47,1,1,2024-05-21,0716,T,79,6.1NRT,311.73,15.76,D
35.65871,43.96139,333.56,1,1,2024-05-21,0716,T,80,6.1NRT,314.45,13.61,D
34.90503,48.44663,318.62,1.48,1.2,2024-05-21,0716,T,54,6.1NRT,295.44,16.67,D
35.62448,44.00946,327.99,1,1,2024-05-21,0716,T,63,6.1NRT,310.15,11.52,D
35.52844,44.33828,331.33,1.01,1,2024-05-21,0716,T,74,6.1NRT,312.1,13.44,D
34.62171,49.20734,316.64,1.66,1.27,2024-05-21,0716,T,39,6.1NRT,300.47,11.9,D
35.48384,44.15051,326.81,1,1,2024-05-21,0716,T,69,6.1NRT,309.01,10.24,D
35.38075,44.22143,336.06,1.01,1,2024-05-21,0716,T,82,6.1NRT,312.72,20.46,D
34.50739,48.69612,318.05,1.56,1.23,2024-05-21,0716,T,53,6.1NRT,301.34,8.56,D
33.86839,48.26395,318.71,1.51,1.21,2024-05-21,0716,T,54,6.1NRT,296.64,16.56,D
33.8647,48.25675,317.69,1.51,1.21,2024-05-21,0716,T,16,6.1NRT,296.66,14.73,D
34.42453,43.99048,335.94,1.01,1,2024-05-21,0716,T,44,6.1NRT,312.92,17.39,D
34.40372,44.00802,332.13,1.01,1,2024-05-21,0716,T,26,6.1NRT,313.36,10.7,D
34.40292,43.88052,334.15,1.01,1,2024-05-21,0716,T,58,6.1NRT,311.77,16.54,D
34.3703,44.03835,332.7,1.01,1,2024-05-21,0716,T,72,6.1NRT,315.8,8.98,D
34.36871,44.04901,345.12,1.01,1,2024-05-21,0716,T,89,6.1NRT,317.58,29.73,D
34.33255,43.86557,351.41,1.01,1,2024-05-21,0716,T,94,6.1NRT,314.72,47.33,D
34.33097,43.87619,335.05,1.01,1,2024-05-21,0716,T,77,6.1NRT,314.5,17.3,D
34.28327,43.69608,341.49,1,1,2024-05-21,0716,T,73,6.1NRT,313.65,26.81,D
34.13722,44.48062,329.05,1.03,1.01,2024-05-21,0716,T,66,6.1NRT,311.64,9.48,D
34.18314,43.93089,330.09,1.01,1,2024-05-21,0716,T,69,6.1NRT,313.9,10.16,D
34.13201,43.65187,367.01,1,1,2024-05-21,0716,T,100,6.1NRT,318.04,83.59,D
34.13045,43.66245,354.52,1,1,2024-05-21,0716,T,96,6.1NRT,317.89,49.19,D
34.10377,43.84245,339.4,1.01,1,2024-05-21,0716,T,67,6.1NRT,312.81,27.17,D
33.95482,44.69779,343.7,1.04,1.02,2024-05-21,0716,T,89,6.1NRT,310.57,36.08,D
33.99657,43.75867,343.18,1,1,2024-05-21,0716,T,88,6.1NRT,314.61,28.11,D
33.90963,43.96395,329.29,1.01,1,2024-05-21,0716,T,57,6.1NRT,313.82,8.11,D
33.91196,43.88779,342.81,1.01,1,2024-05-21,0716,T,87,6.1NRT,314.95,27.8,D
33.90081,43.96207,330.74,1.01,1,2024-05-21,0716,T,71,6.1NRT,313.47,9.44,D
33.87033,44.04338,330.42,1.01,1.01,2024-05-21,0716,T,65,6.1NRT,313.97,9.43,D
33.87672,43.88033,346.54,1.01,1,2024-05-21,0716,T,90,6.1NRT,316.29,34.09,D
33.85192,43.98456,349.13,1.01,1.01,2024-05-21,0716,T,93,6.1NRT,316,39.69,D
33.85031,43.99519,353.24,1.01,1.01,2024-05-21,0716,T,95,6.1NRT,315.51,49,D
33.82741,44.01666,372.6,1.01,1.01,2024-05-21,0716,T,100,6.1NRT,317.04,107.08,D
33.82581,44.0273,360.48,1.01,1.01,2024-05-21,0716,T,100,6.1NRT,315.69,68.64,D
33.8226,44.04859,336.65,1.01,1.01,2024-05-21,0716,T,36,6.1NRT,315.35,17.63,D
33.821,44.05924,343.31,1.01,1.01,2024-05-21,0716,T,75,6.1NRT,316.26,29.38,D
33.81216,44.05735,333.39,1.01,1.01,2024-05-21,0716,T,47,6.1NRT,315.17,14.29,D
33.6958,43.73154,332.35,1.01,1,2024-05-21,0716,T,45,6.1NRT,315.85,10.08,D
32.23938,51.41666,323.67,2.64,1.56,2024-05-21,0716,T,62,6.1NRT,309.37,28.44,D
32.23361,51.44345,325.39,2.65,1.56,2024-05-21,0716,T,69,6.1NRT,309.69,36.41,D
33.52975,43.96782,330.6,1.01,1.01,2024-05-21,0716,T,26,6.1NRT,310.67,9.87,D
32.46208,48.35429,325.91,1.63,1.26,2024-05-21,0716,T,24,6.1NRT,307.54,15.18,D
32.3348,48.34406,323.78,1.64,1.26,2024-05-21,0716,T,66,6.1NRT,307.72,16.07,D
32.33167,48.36081,331.33,1.65,1.26,2024-05-21,0716,T,79,6.1NRT,307.38,35.55,D
33.17648,42.85849,365.87,1,1,2024-05-21,0716,T,100,6.1NRT,314.89,81.77,D
32.30848,48.0615,332.39,1.58,1.24,2024-05-21,0716,T,64,6.1NRT,312.22,25.09,D
32.30541,48.07764,333.64,1.58,1.24,2024-05-21,0716,T,71,6.1NRT,312.22,29.77,D
32.30349,48.07148,335.34,1.58,1.24,2024-05-21,0716,T,83,6.1NRT,312.92,32.18,D
31.49979,48.91956,338.81,1.86,1.33,2024-05-21,0716,T,86,6.1NRT,312.11,54.77,D
31.50497,48.91453,334.6,1.86,1.33,2024-05-21,0716,T,83,6.1NRT,311.26,39.8,D
32.13559,44.53693,333.47,1.07,1.03,2024-05-21,0716,T,73,6.1NRT,313.34,16,D
31.29876,49.11559,330.65,1.94,1.36,2024-05-21,0716,T,55,6.1NRT,312.66,26.23,D
32.03482,44.58819,333.09,1.07,1.03,2024-05-21,0716,T,73,6.1NRT,312.5,15.02,D
32.03307,44.5992,350.57,1.07,1.03,2024-05-21,0716,T,93,6.1NRT,313.93,48.99,D
31.24228,48.99209,341.32,1.91,1.35,2024-05-21,0716,T,88,6.1NRT,310.49,68.76,D
31.14016,49.3172,332.22,2.02,1.38,2024-05-21,0716,T,73,6.1NRT,314.17,22.65,D
31.12819,49.31388,332.91,2.02,1.38,2024-05-21,0716,T,80,6.1NRT,315.26,26.3,D
31.98875,44.47024,328.77,1.06,1.03,2024-05-21,0716,T,42,6.1NRT,312.74,11.28,D
31.98703,44.48117,337.8,1.06,1.03,2024-05-21,0716,T,80,6.1NRT,314.46,24.07,D
31.13632,49.31089,330.97,2.02,1.38,2024-05-21,0716,T,77,6.1NRT,314.47,21.14,D
31.13236,49.33118,332.87,2.02,1.39,2024-05-21,0716,T,80,6.1NRT,314.15,27.55,D
31.92642,44.62718,328.54,1.08,1.04,2024-05-21,0716,T,49,6.1NRT,313.28,8.68,D
31.04388,49.39353,331.15,2.05,1.39,2024-05-21,0716,T,77,6.1NRT,313.93,22.8,D
31.27277,48.10855,334.6,1.67,1.27,2024-05-21,0716,T,79,6.1NRT,310.82,36.1,D
31.26953,48.12538,337.11,1.67,1.27,2024-05-21,0716,T,82,6.1NRT,310.48,44.61,D
31.27011,48.11901,340.16,1.67,1.27,2024-05-21,0716,T,85,6.1NRT,310.85,54.7,D
31.80145,44.54207,330.83,1.07,1.03,2024-05-21,0716,T,66,6.1NRT,314.53,9.22,D
31.75413,44.48647,335.7,1.07,1.03,2024-05-21,0716,T,77,6.1NRT,315.07,16.95,D
31.74129,44.44978,333.81,1.07,1.03,2024-05-21,0716,T,73,6.1NRT,314.69,13.54,D
30.71538,49.82564,330.28,2.23,1.45,2024-05-21,0716,T,62,6.1NRT,314.57,29.03,D
31.60631,44.54459,331.64,1.08,1.04,2024-05-21,0716,T,69,6.1NRT,313.2,12.07,D
30.3919,50.62582,325.76,2.58,1.54,2024-05-21,0716,T,67,6.1NRT,310.4,34.88,D
31.02859,47.28308,347.92,1.5,1.21,2024-05-21,0716,T,89,6.1NRT,311.72,68.99,D
30.26005,50.77891,327.56,2.66,1.57,2024-05-21,0716,T,71,6.1NRT,309.29,44.18,D
30.35235,50.29746,332.57,2.46,1.51,2024-05-21,0716,T,79,6.1NRT,313.01,49.23,D
30.2539,50.77139,328.19,2.66,1.57,2024-05-21,0716,T,72,6.1NRT,309.3,51.11,D
30.88156,47.33634,338.63,1.52,1.22,2024-05-21,0716,T,84,6.1NRT,315.27,34.78,D
30.38795,49.86093,335.26,2.29,1.46,2024-05-21,0716,T,82,6.1NRT,313.61,48.61,D
30.38934,49.85492,332.74,2.29,1.46,2024-05-21,0716,T,79,6.1NRT,313.26,36.22,D
30.68628,47.32442,334.81,1.53,1.22,2024-05-21,0716,T,79,6.1NRT,315.4,26.87,D
30.61397,47.3322,331.28,1.54,1.22,2024-05-21,0716,T,71,6.1NRT,315.21,14.48,D
30.52883,47.6076,333.77,1.6,1.25,2024-05-21,0716,T,76,6.1NRT,311.55,25.47,D
30.52751,47.60147,330.69,1.6,1.25,2024-05-21,0716,T,63,6.1NRT,311.75,19.5,D
30.52456,47.61759,330.19,1.61,1.25,2024-05-21,0716,T,61,6.1NRT,311.53,18.69,D
30.56837,47.31518,341.28,1.54,1.22,2024-05-21,0716,T,84,6.1NRT,317.89,40.67,D
30.56557,47.33061,335.46,1.54,1.22,2024-05-21,0716,T,75,6.1NRT,317.43,23.03,D
30.56206,47.10719,336.8,1.49,1.21,2024-05-21,0716,T,77,6.1NRT,317.72,25.11,D
29.94317,49.68763,310.36,2.28,1.46,2024-05-21,0716,T,37,6.1NRT,296.52,20.1,D
30.35696,47.33194,332.74,1.55,1.23,2024-05-21,0716,T,61,6.1NRT,316.61,15.93,D
30.27975,47.7497,334.81,1.66,1.27,2024-05-21,0716,T,62,6.1NRT,316.46,21.86,D
30.26874,47.74694,338.78,1.66,1.27,2024-05-21,0716,T,78,6.1NRT,316.96,33.66,D
30.26395,47.71112,333.17,1.65,1.26,2024-05-21,0716,T,48,6.1NRT,316.03,16.52,D
30.28182,47.35613,333.09,1.57,1.23,2024-05-21,0716,T,63,6.1NRT,315.99,18.15,D
30.16575,47.42073,335.38,1.59,1.24,2024-05-21,0716,T,70,6.1NRT,316.39,24,D
28.49693,49.72288,323.23,2.48,1.52,2024-05-21,0718,T,76,6.1NRT,291.17,72.08,D
27.7564,52.16535,318.33,3.82,1.83,2024-05-21,0718,T,0,6.1NRT,302.96,45.4,D
26.94861,49.47778,339.22,2.58,1.54,2024-05-21,0718,T,82,6.1NRT,312.56,87.93,D
26.94355,49.50266,332.74,2.6,1.55,2024-05-21,0718,T,71,6.1NRT,312.4,49.37,D
27.4007,42.53584,328.11,1.02,1.01,2024-05-21,0718,T,50,6.1NRT,310.22,12.56,D
27.39917,42.54589,328.86,1.02,1.01,2024-05-21,0718,T,56,6.1NRT,310.11,13.98,D
31.0959,104.29551,322.28,1,1,2024-05-21,0650,A,40,6.1NRT,301.76,8.63,D
33.57529,102.95956,315.7,1.02,1.01,2024-05-21,0650,A,59,6.1NRT,298.51,6.93,D
35.03519,101.46445,316.23,1.08,1.04,2024-05-21,0652,A,63,6.1NRT,301.33,7.73,D
36.25951,100.60236,325.94,1.12,1.05,2024-05-21,0652,A,48,6.1NRT,306.42,11,D
36.77081,101.75861,323.11,1.03,1.01,2024-05-21,0652,A,54,6.1NRT,310.04,7.29,D
36.82671,101.41197,324.21,1.04,1.02,2024-05-21,0652,A,63,6.1NRT,309.26,7.99,D
39.05085,100.57726,334.26,1.05,1.02,2024-05-21,0652,A,56,6.1NRT,321.71,8.12,D
40.32825,98.48696,331.05,1.19,1.09,2024-05-21,0652,A,56,6.1NRT,316.95,7.78,D
16.74416,82.08387,330.5,1.05,1.02,2024-05-21,0824,A,79,6.1NRT,301.28,16.95,D
16.6499,81.47422,324.75,1.1,1.05,2024-05-21,0824,A,62,6.1NRT,299.58,13.32,D
16.79365,82.10513,325.17,1.05,1.02,2024-05-21,0824,A,58,6.1NRT,300.95,9.64,D
16.98927,82.17789,325.31,1.04,1.02,2024-05-21,0824,A,42,6.1NRT,300.82,7.92,D
16.98784,82.16836,325.04,1.04,1.02,2024-05-21,0824,A,23,6.1NRT,301.22,7.55,D
22.89146,31.18431,332.48,3.39,1.74,2024-05-21,0720,T,42,6.1NRT,312.27,107.32,D
18.21539,38.32669,319.14,1.03,1.01,2024-05-21,0722,T,71,6.1NRT,306.28,11.47,D
18.21406,38.33619,319.79,1.03,1.01,2024-05-21,0722,T,72,6.1NRT,306.76,12.06,D
15.92318,40.25466,317.44,1.05,1.02,2024-05-21,0722,T,68,6.1NRT,301.69,9.04,D
13.15891,41.38252,335.05,1.27,1.12,2024-05-21,0722,T,73,6.1NRT,309.46,18.38,D
13.1571,41.39387,334.56,1.27,1.12,2024-05-21,0722,T,72,6.1NRT,308.59,17.1,D
13.14906,41.38096,333.85,1.27,1.12,2024-05-21,0722,T,70,6.1NRT,308.78,16.33,D
13.13517,41.39565,332.87,1.27,1.12,2024-05-21,0722,T,68,6.1NRT,307.74,14.54,D
13.12354,41.40549,334.6,1.28,1.12,2024-05-21,0722,T,72,6.1NRT,308.67,18.23,D
13.12177,41.41691,333.73,1.28,1.12,2024-05-21,0722,T,70,6.1NRT,308.12,16.2,D
13.11368,41.4039,333.98,1.28,1.12,2024-05-21,0722,T,71,6.1NRT,308.39,17.14,D
13.11189,41.41533,333.77,1.28,1.12,2024-05-21,0722,T,70,6.1NRT,308.23,16.7,D
13.10202,41.41375,333.09,1.28,1.12,2024-05-21,0722,T,68,6.1NRT,307.17,15.84,D
13.10023,41.42519,332.39,1.28,1.12,2024-05-21,0722,T,66,6.1NRT,307.01,13.82,D
13.09214,41.41216,333.47,1.28,1.12,2024-05-21,0722,T,69,6.1NRT,307.34,16.99,D
13.09035,41.4236,333.22,1.28,1.12,2024-05-21,0722,T,69,6.1NRT,307.14,16.22,D
13.08047,41.42201,333.68,1.28,1.12,2024-05-21,0722,T,70,6.1NRT,307.45,17.93,D
13.02182,41.46566,332.7,1.29,1.13,2024-05-21,0722,T,54,6.1NRT,307.15,18.7,D
13.0101,41.47564,331.87,1.29,1.13,2024-05-21,0722,T,49,6.1NRT,306.05,17.22,D
12.99841,41.22882,332.48,1.25,1.11,2024-05-21,0722,T,66,6.1NRT,308.45,13.82,D
12.99665,41.23993,333.26,1.25,1.11,2024-05-21,0722,T,70,6.1NRT,308.91,14.82,D
13.69335,32.64497,327.31,1.95,1.36,2024-05-21,0722,T,56,6.1NRT,302.22,17.72,D
13.18962,35.38723,329.48,1.23,1.1,2024-05-21,0722,T,73,6.1NRT,303.84,12.95,D
13.18771,35.38081,329.62,1.23,1.1,2024-05-21,0722,T,75,6.1NRT,303.88,13.55,D
13.0297,35.79253,328.4,1.17,1.07,2024-05-21,0722,T,61,6.1NRT,298,18.42,D
9.34535,31.57485,327.84,2.02,1.39,2024-05-21,0724,T,74,6.1NRT,299.2,25.9,D
9.02519,30.70303,322.34,2.35,1.48,2024-05-21,0724,T,65,6.1NRT,292.93,43.88,D
9.02264,30.72387,325.67,2.34,1.48,2024-05-21,0724,T,72,6.1NRT,293.44,56.73,D
9.02492,30.71811,331.1,2.34,1.48,2024-05-21,0724,T,79,6.1NRT,293.43,80.25,D
55.22523,105.85309,304.6,1.96,1.37,2024-05-21,0657,A,55,6.1NRT,290.15,15.5,D
57.56225,105.92827,304.3,2.1,1.41,2024-05-21,0657,A,59,6.1NRT,291.4,11.67,D
57.56208,105.92359,303.58,2.1,1.41,2024-05-21,0657,A,40,6.1NRT,291.44,9.57,D
57.74385,105.95442,305.53,2.12,1.41,2024-05-21,0657,A,62,6.1NRT,291.89,15.17,D
57.74174,105.91804,305.15,2.11,1.41,2024-05-21,0657,A,61,6.1NRT,291.53,15,D
57.74337,105.94982,307.35,2.12,1.41,2024-05-21,0657,A,65,6.1NRT,291.88,16.63,D
57.86866,105.87897,312.72,2.11,1.41,2024-05-21,0657,A,73,6.1NRT,290.68,34.48,D
57.88123,105.87624,313.26,2.11,1.41,2024-05-21,0657,A,73,6.1NRT,287.98,35.95,D
57.95621,107.07613,320.23,2.38,1.49,2024-05-21,0657,A,80,6.1NRT,290.62,64.07,D
57.95436,107.03692,304.94,2.37,1.49,2024-05-21,0657,A,60,6.1NRT,289.35,22.29,D
58.05922,107.09628,311.94,2.39,1.49,2024-05-21,0657,A,72,6.1NRT,290.15,34.09,D
58.03215,106.54844,302.87,2.26,1.46,2024-05-21,0657,A,54,6.1NRT,291.9,17.76,D
58.07636,107.17455,318.7,2.41,1.5,2024-05-21,0657,A,79,6.1NRT,290.6,55.06,D
58.07442,107.13376,301.63,2.4,1.49,2024-05-21,0657,A,21,6.1NRT,289.59,11.03,D
58.07241,107.16639,316.74,2.41,1.5,2024-05-21,0657,A,54,6.1NRT,290.31,44.38,D
58.1374,107.1152,302.48,2.4,1.49,2024-05-21,0657,A,51,6.1NRT,290.64,15.6,D
58.42454,107.55714,301.27,2.52,1.53,2024-05-21,0657,A,38,6.1NRT,286.19,13,D
58.41737,107.38902,303.94,2.48,1.52,2024-05-21,0657,A,57,6.1NRT,289.58,18.9,D
58.45371,107.59642,306.37,2.53,1.53,2024-05-21,0657,A,61,6.1NRT,289.75,26.94,D
57.43011,96.0843,304.04,1.02,1.01,2024-05-21,0657,A,28,6.1NRT,293.42,3.33,D
57.44335,96.11295,307.4,1.02,1.01,2024-05-21,0657,A,0,6.1NRT,293.5,5.53,D
58.44768,107.58866,307.45,2.53,1.53,2024-05-21,0657,A,65,6.1NRT,289.59,29.5,D
60.42794,96.52439,304,1.1,1.04,2024-05-21,0657,A,53,6.1NRT,288.81,6.26,D
60.42564,96.5051,343.31,1.09,1.04,2024-05-21,0657,A,93,6.1NRT,296.29,56.08,D
60.4342,96.2576,316.87,1.08,1.04,2024-05-21,0657,A,77,6.1NRT,295.85,14.57,D
60.43187,96.2386,318.04,1.08,1.04,2024-05-21,0657,A,78,6.1NRT,296.28,15.77,D
60.44319,96.25275,309.9,1.08,1.04,2024-05-21,0657,A,31,6.1NRT,293.05,7.47,D
60.80049,97.25036,300.31,1.15,1.07,2024-05-21,0659,A,32,6.1NRT,290.17,4.48,D
60.79816,97.22968,309.73,1.15,1.07,2024-05-21,0659,A,69,6.1NRT,289.54,11.6,D
60.84244,97.36127,313.67,1.16,1.07,2024-05-21,0659,A,74,6.1NRT,290.53,15,D
60.84011,97.34048,316.17,1.16,1.07,2024-05-21,0659,A,76,6.1NRT,291.77,17.32,D
63.92146,77.63274,309.85,1.73,1.29,2024-05-21,0659,A,0,6.1NRT,278.6,28.34,D
52.847,29.99375,308.26,1.24,1.1,2024-05-21,0850,T,66,6.1NRT,285.22,9.74,D
62.88726,33.73674,303.55,1.04,1.02,2024-05-21,0848,T,44,6.1NRT,286.68,6.02,D
62.87873,33.72987,303.2,1.04,1.02,2024-05-21,0848,T,45,6.1NRT,286.72,5.91,D
61.55066,30.21561,300.17,1,1,2024-05-21,0850,T,26,6.1NRT,287.24,4.34,D
56.82791,39.367,316.77,2.22,1.44,2024-05-21,0850,T,76,6.1NRT,290.88,44.01,D
56.81961,39.39952,309.32,2.23,1.45,2024-05-21,0850,T,67,6.1NRT,288.13,25.47,D
57.91661,29.39034,302.3,1.02,1.01,2024-05-21,0850,T,29,6.1NRT,290.77,3.52,D
17.90174,83.29596,321.03,1,1,2024-05-21,0824,A,57,6.1NRT,298.38,8.52,D
18.40068,83.94993,329.83,1.02,1.01,2024-05-21,0824,A,67,6.1NRT,306.04,7.82,D
18.56502,83.87266,329.94,1.02,1.01,2024-05-21,0824,A,57,6.1NRT,301.82,16.65,D
17.98816,78.17518,328.23,1.66,1.27,2024-05-21,0824,A,54,6.1NRT,306.51,17.27,D
19.36663,83.2856,328.16,1.01,1,2024-05-21,0824,A,56,6.1NRT,307.68,9.47,D
19.29841,82.55659,328.36,1,1,2024-05-21,0824,A,61,6.1NRT,305.21,11.55,D
18.82504,79.04068,330.5,1.4,1.17,2024-05-21,0824,A,66,6.1NRT,307.34,14.94,D
19.68443,83.97451,336.18,1.04,1.02,2024-05-21,0824,A,84,6.1NRT,304.01,27.18,D
19.80583,83.65424,348.68,1.02,1.01,2024-05-21,0824,A,93,6.1NRT,302.3,51.26,D
19.80453,83.6449,366.41,1.02,1.01,2024-05-21,0824,A,100,6.1NRT,302.1,97.56,D
19.83124,83.70332,347.32,1.02,1.01,2024-05-21,0824,A,92,6.1NRT,305.01,44.6,D
19.82988,83.6935,332.62,1.02,1.01,2024-05-21,0824,A,60,6.1NRT,304.13,20.72,D
19.92326,83.6329,326.93,1.02,1.01,2024-05-21,0824,A,70,6.1NRT,304.23,14.09,D
19.95272,83.64778,321.77,1.02,1.01,2024-05-21,0824,A,47,6.1NRT,303.48,7.41,D
19.89792,83.25923,329,1.01,1,2024-05-21,0824,A,74,6.1NRT,304.18,12.75,D
19.96165,83.64639,326.81,1.02,1.01,2024-05-21,0824,A,69,6.1NRT,303.34,13.23,D
19.9603,83.63677,326.38,1.02,1.01,2024-05-21,0824,A,69,6.1NRT,303.99,13.04,D
21.39284,85.48193,321.95,1.25,1.11,2024-05-21,0824,A,54,6.1NRT,300.04,12.25,D
21.70639,85.13903,336.78,1.21,1.09,2024-05-21,0826,A,84,6.1NRT,303.44,31.34,D
21.70498,85.12801,323.05,1.2,1.09,2024-05-21,0826,A,41,6.1NRT,303.47,8.05,D
21.73,85.1694,331.6,1.21,1.09,2024-05-21,0826,A,79,6.1NRT,301.12,26.24,D
21.73816,85.15624,338.21,1.21,1.09,2024-05-21,0826,A,86,6.1NRT,301.36,38.18,D
21.73656,85.14404,328.19,1.21,1.09,2024-05-21,0826,A,59,6.1NRT,300.36,18.12,D
21.73243,85.1119,326.93,1.2,1.09,2024-05-21,0826,A,60,6.1NRT,303.32,14.97,D
21.916,82.93183,333.89,1.01,1.01,2024-05-21,0826,A,73,6.1NRT,309.04,14.23,D
22.04534,83.73582,340.61,1.06,1.03,2024-05-21,0826,A,85,6.1NRT,311.27,25.72,D
22.04399,83.72576,338.42,1.06,1.03,2024-05-21,0826,A,82,6.1NRT,312.12,21.29,D
22.67068,85.26781,330.85,1.26,1.11,2024-05-21,0826,A,74,6.1NRT,304.31,16.38,D
22.70153,85.25675,328.33,1.26,1.11,2024-05-21,0826,A,70,6.1NRT,306.02,10.77,D
22.70991,85.24334,334.39,1.25,1.11,2024-05-21,0826,A,80,6.1NRT,307.7,21.33,D
22.28847,79.76813,332.86,1.14,1.06,2024-05-21,0826,A,38,6.1NRT,311.11,10.68,D
23.16846,82.33649,330.14,1,1,2024-05-21,0826,A,51,6.1NRT,310.59,9.09,D
23.77299,86.38829,327.7,1.53,1.22,2024-05-21,0826,A,53,6.1NRT,303.1,16.54,D
23.83019,84.9176,336.57,1.24,1.11,2024-05-21,0826,A,71,6.1NRT,315.68,15.65,D
24.761,82.98843,333.84,1.05,1.02,2024-05-21,0826,A,66,6.1NRT,312.04,8.3,D
24.51577,80.39774,336.52,1.03,1.02,2024-05-21,0826,A,73,6.1NRT,317.74,9.86,D
24.68435,80.05381,346.29,1.05,1.02,2024-05-21,0826,A,83,6.1NRT,315.12,33.59,D
24.69339,80.05217,383.32,1.05,1.02,2024-05-21,0826,A,100,6.1NRT,320.34,154.54,D
24.69179,80.04186,383.87,1.05,1.03,2024-05-21,0826,A,100,6.1NRT,323.63,156.11,D
24.70241,80.05045,349.4,1.05,1.02,2024-05-21,0826,A,91,6.1NRT,316.99,38.54,D
24.70082,80.04022,349.15,1.05,1.03,2024-05-21,0826,A,91,6.1NRT,317.97,37.44,D
24.73439,80.01652,337.75,1.05,1.03,2024-05-21,0826,A,73,6.1NRT,317.06,15.98,D
25.09737,81.70056,339.59,1,1,2024-05-21,0826,A,79,6.1NRT,315.88,12.15,D
25.11504,81.69746,342.14,1,1,2024-05-21,0826,A,83,6.1NRT,316.33,16.57,D
25.76173,84.38236,325.7,1.22,1.1,2024-05-21,0826,A,0,6.1NRT,299.43,10.54,D
24.85887,75.29004,340.38,1.95,1.36,2024-05-21,0826,A,63,6.1NRT,314.75,60.03,D
25.82106,80.23053,340.38,1.03,1.01,2024-05-21,0826,A,80,6.1NRT,318.8,13.71,D
25.71849,79.56934,339.15,1.07,1.03,2024-05-21,0826,A,73,6.1NRT,318.65,12.17,D
27.29741,84.279,340.65,1.26,1.12,2024-05-21,0826,A,86,6.1NRT,303.29,37.2,D
27.16294,79.99483,333.23,1.02,1.01,2024-05-21,0826,A,64,6.1NRT,313.64,11.74,D
27.16141,79.98478,337.71,1.02,1.01,2024-05-21,0826,A,80,6.1NRT,314.05,18.23,D
28.50254,81.00481,328.71,1,1,2024-05-21,0826,A,74,6.1NRT,305.68,11.6,D
28.50112,80.99479,326.42,1,1,2024-05-21,0826,A,66,6.1NRT,306.27,8.44,D
29.05423,79.43069,339.15,1.02,1.01,2024-05-21,0828,A,86,6.1NRT,306.8,29.29,D
29.05266,79.42043,340.1,1.02,1.01,2024-05-21,0828,A,87,6.1NRT,309.75,30.62,D
29.06312,79.4289,333.23,1.02,1.01,2024-05-21,0828,A,80,6.1NRT,305.71,19.97,D
29.61245,79.5148,322.67,1.01,1.01,2024-05-21,0828,A,48,6.1NRT,302.8,11.71,D
30.16847,76.11556,335.56,1.35,1.15,2024-05-21,0828,A,73,6.1NRT,314.94,17.55,D
30.25259,76.00291,334.3,1.37,1.16,2024-05-21,0828,A,70,6.1NRT,314.8,14.77,D
30.28201,76.00482,340.96,1.36,1.16,2024-05-21,0828,A,83,6.1NRT,314.49,30.82,D
30.58781,77.36774,325.24,1.15,1.07,2024-05-21,0828,A,68,6.1NRT,302.94,15.42,D
30.47201,76.37156,333.98,1.29,1.13,2024-05-21,0828,A,75,6.1NRT,314.21,14.65,D
30.46811,76.29044,337.04,1.31,1.13,2024-05-21,0828,A,79,6.1NRT,314.07,23.02,D
30.47062,76.01871,338.7,1.35,1.15,2024-05-21,0828,A,80,6.1NRT,313.4,26.75,D
30.53777,76.33694,333.75,1.29,1.13,2024-05-21,0828,A,74,6.1NRT,312.64,15.85,D
30.62448,75.78162,331.15,1.39,1.17,2024-05-21,0828,A,55,6.1NRT,311.62,8.38,D
30.54844,74.92445,332.47,1.57,1.23,2024-05-21,0828,A,63,6.1NRT,312.5,15.86,D
30.97931,76.9883,323.01,1.18,1.08,2024-05-21,0828,A,35,6.1NRT,304.13,10.16,D
30.98876,76.98587,347.15,1.18,1.08,2024-05-21,0828,A,92,6.1NRT,304.29,55.18,D
30.98666,76.97327,331.25,1.19,1.08,2024-05-21,0828,A,65,6.1NRT,306.99,21.87,D
30.99133,76.97955,341.15,1.18,1.08,2024-05-21,0828,A,88,6.1NRT,306.87,41.71,D
